,Sharpe,Max Drawdown,Total Returns,Market Returns,Ticker
0,0.5140737968429371,-0.19477146153633115,0.21404930387112686,-0.06262794075157962,INFY.NS
1,0.07428075687092794,-0.20973059007043726,-0.010655219388254755,0.10422310136572954,RELIANCE.NS
2,-0.0901191038604095,-0.2268748959989956,-0.08005873896662186,-0.24149777358835345,TCS.NS
3,-0.7696971308645184,-0.5423414062930004,-0.36711954401284874,-0.2651902482857268,ACC.NS
4,0.32884085044906525,-0.3318282013094046,0.1037227593374157,-0.48026290098513813,ATGL.NS
5,-0.48908534521315655,-0.47699231181411306,-0.33003980250970844,0.3076245178920345,BANKBARODA.NS
6,-0.07018907869828848,-0.4040944431484877,-0.164742464029357,0.20752287631847288,CESC.NS
7,0.7514698290960512,-0.30900320180861596,0.5093664630370052,-0.40171420012079995,CONCOR.NS
